TICKER,YEAR,QUARTER,AVG_QUARTER_OPEN,AVG_QUARTER_CLOSE
RWL,2019,3,8.007164720496894,7.987959158040027
RWL,2019,4,7.683200867870158,7.634903565132636
RWL,2020,1,6.714151316017316,6.622004546176047
RWL,2020,2,6.265742095238095,6.221227428571428
RWL,2020,3,7.244169777903255,7.221598083317648
RWL,2020,4,7.355506848484848,7.333059545454543
RWL,2021,1,9.228684463386728,9.199381527078565
RWL,2021,2,12.879118253968253,12.867913095238096
RWL,2021,3,16.4990303030303,16.480227272727273
RWL,2021,4,16.878006825396824,16.861545714285715
RWL,2022,1,14.897157246376812,14.844574637681157
RWL,2022,2,14.598890643274855,14.495560401002507
RWL,2022,3,14.058314790764792,13.922081601731604
RWL,2022,4,13.506787142857144,13.457299126984127
RWL,2023,1,16.079230683229813,16.072473636991027
RWL,2023,2,15.072622486772488,14.972272486772484
RWL,2023,3,14.247260317460317,14.180956926406926
RWL,2023,4,14.348148781043518,14.36502050580998
RWL,2024,1,15.049862914862915,14.974632034632036
RWL,2024,2,14.24029304029304,14.257326007326007
SAN,2000,1,17.8299625974026,17.74974767676768
SAN,2000,2,17.967088783068778,17.970400423280427
SAN,2000,3,18.899485955831604,18.968119001610305
SAN,2000,4,17.94437625116713,17.922475513538746
SAN,2001,1,17.60311968253968,17.59608492063492
SAN,2001,2,15.593256474519634,15.61813842940685
SAN,2001,3,14.83544072681704,14.766978837244627
SAN,2001,4,14.090658977272726,14.142490265151517
SAN,2002,1,13.940968779904308,13.990741602870814
SAN,2002,2,14.90634365079365,14.877041349206346
SAN,2002,3,11.78481144237405,11.676233595583161
SAN,2002,4,10.760334974424552,10.773520541346974
SAN,2003,1,11.005377936507935,10.982128603174603
SAN,2003,2,13.364356190476189,13.430526269841268
SAN,2003,3,15.25459376811594,15.229480434782609
SAN,2003,4,17.25317955716586,17.33400728663446
SAN,2004,1,19.735858985507246,19.72782739130435
SAN,2004,2,18.864823174603174,18.846508124098126
SAN,2004,3,16.33477929292929,16.323179870129866
SAN,2004,4,17.06329761904762,17.10061385547201
SAN,2005,1,17.431504761904762,17.428251984126984
SAN,2005,2,17.943241197691197,17.958215295815297
SAN,2005,3,19.11162379070205,19.14436211807516
SAN,2005,4,19.996770346320343,20.00036176046176
SAN,2006,1,21.566699168391995,21.58738811594203
SAN,2006,2,21.94266026936027,21.922552542087544
SAN,2006,3,22.799561421670116,22.834782194616974
SAN,2006,4,25.69028803827751,25.73365925039872
SAN,2007,1,27.02813984848485,26.98993015151515
SAN,2007,2,25.91213640350877,25.9212208692185
SAN,2007,3,25.782246271409747,25.806836976284586
SAN,2007,4,26.742387495156162,26.767462237464155
SAN,2008,1,22.289278130933397,22.251609964304702
SAN,2008,2,23.288793217893215,23.241593001443004
SAN,2008,3,19.97591170713345,19.940050975594456
SAN,2008,4,15.029154931350115,14.961558764302062
SAN,2009,1,13.546329812409814,13.496114336219337
SAN,2009,2,17.727311363636364,17.85672878787879
SAN,2009,3,23.741096555618295,23.806137461572245
SAN,2009,4,27.196071443001443,27.20333787157287
SAN,2010,1,24.13871152173913,24.04796565217391
SAN,2010,2,21.486156421356416,21.42268838383838
SAN,2010,3,23.219904545454543,23.23345151515152
SAN,2010,4,20.755954834054833,20.70411147186147
SAN,2011,1,20.98967019668737,21.01368445824707
SAN,2011,2,20.293188516746415,20.27345869218501
SAN,2011,3,17.560704190978104,17.491381121776772
SAN,2011,4,16.931840187590186,16.890712842712844
SAN,2012,1,17.22276176046176,17.20902698412699
SAN,2012,2,14.137734005468218,14.073117118553958
SAN,2012,3,15.658992924901185,15.716365691699602
SAN,2012,4,17.21407863532349,17.250348297621525
SAN,2013,1,18.327733787878785,18.296075303030303
SAN,2013,2,17.242269718614722,17.223281471861473
SAN,2013,3,18.271205702992663,18.32240863291298
SAN,2013,4,21.422498574879228,21.439827008281572
SAN,2014,1,22.29172172438673,22.294043975468977
SAN,2014,2,25.413711666666668,25.46100523809524
SAN,2014,3,26.58130661584792,26.574467752054712
SAN,2014,4,25.490301247987116,25.42072539452496
SAN,2015,1,23.063905741626794,23.070869409888356
SAN,2015,2,23.57573839009288,23.751310113519093
SAN,2015,3,21.234900820707068,21.352319212962964
SAN,2015,4,18.659301058201056,18.89771597883598
SAN,2016,1,15.180656065162909,15.274753421052631
SAN,2016,2,15.18672273841355,15.289789327094475
SAN,2016,3,14.30347148148148,14.41259962962963
SAN,2016,4,16.78432195767196,16.928646560846563
SAN,2017,1,19.935052525252527,20.20419373737374
SAN,2017,2,21.56519844070962,21.64412362278245
SAN,2017,3,21.40611232142857,21.360164940476192
SAN,2017,4,21.198586227375568,21.2205532239819
SAN,2018,1,20.98976355866356,21.111897338772337
SAN,2018,2,19.328026296296297,19.402603055555556
SAN,2018,3,17.481119815233786,17.406426828808446
SAN,2018,4,16.17868798076923,16.147781926638178
SAN,2019,1,16.047481315789472,16.017317974101925
SAN,2019,2,16.02047955165692,15.935715750487333
SAN,2019,3,14.632580614035087,14.518075087719296
SAN,2019,4,14.121691710239652,14.070747603485842
SAN,2020,1,12.670113245614035,12.494825031897927
SAN,2020,2,8.437931968253965,8.33230661904762
SAN,2020,3,7.672941258861909,7.607305813413639
SAN,2020,4,8.575239272727273,8.608685000000001
SAN,2021,1,11.174019664378337,11.205828407704042
SAN,2021,2,12.892791825396825,12.882677777777777
SAN,2021,3,12.722148484848487,12.68015606060606
SAN,2021,4,12.771402301587301,12.717963650793651
SAN,2022,1,12.994057147215868,13.01934727688787
SAN,2022,2,12.3761440267335,12.333893817878028
SAN,2022,3,11.000648340548338,10.924195959595961
SAN,2022,4,11.835391031746033,11.84374476190476
SAN,2023,1,14.723831666666667,14.793512839889578
SAN,2023,2,14.267774338624342,14.188057142857142
SAN,2023,3,15.117166746031744,15.139817301587305
SAN,2023,4,15.956417889420521,15.809804947976
SAN,2024,1,16.484278167388165,16.49612194083694
SAN,2024,2,19.854613736263737,19.905218864468864
SCP,2017,3,11.327511964285714,11.186707083333332
SCP,2017,4,11.234649757236227,11.024326609795432
SCP,2018,1,9.911872222222222,9.843837238095238
SCP,2018,2,8.964990860566449,8.868450305010894
SCP,2018,3,10.779739393939394,10.790984848484849
SCP,2018,4,11.15504352514919,11.049328789428813
SCP,2019,1,16.48302883838384,16.579126515151515
SCP,2019,2,32.03151867585631,32.090051027568926
SCP,2019,3,40.22848626639061,40.005501449275364
SCP,2019,4,41.96692872701076,41.7145356428511
SCP,2020,1,91.41010772727275,91.79731029581531
SCP,2020,2,118.60147023809522,118.89914793650793
SCP,2020,3,136.8347950624255,135.79312384716732
SCP,2020,4,120.93948575757577,120.01185075757576
SCP,2021,1,100.44302290999237,100.18878859649124
SCP,2021,2,97.72858230158731,96.75923333333333
SCP,2021,3,105.44149696969697,105.27495
SCP,2021,4,104.26660873015874,103.83698888888891
SCP,2022,1,102.43426050724638,102.21464217391303
SCP,2022,2,88.29046683375104,87.35351829573933
SCP,2022,3,119.24296962481962,119.07559725829726
SCP,2022,4,142.56696904761904,142.28659682539683
SCP,2023,1,188.69083747412006,188.0346370600414
SCP,2023,2,197.52539682539683,197.22380952380954
SCP,2023,3,167.70310245310245,167.26695526695528
SCP,2023,4,173.4889496468444,173.9770448849396
SCP,2024,1,212.50865800865802,212.6046176046176
SCP,2024,2,174.36336996337,174.1139194139194
SEK,2007,1,9.205515,9.149751666666669
SEK,2007,2,9.328223046783627,9.329256357142858
SEK,2007,3,10.253170579322639,10.403484090909092
SEK,2007,4,11.722777777777777,11.909013091787441
SEK,2008,1,8.447626499999998,8.469889333333333
SEK,2008,2,6.475680541666667,6.555785416666667
SEK,2008,3,5.994881485645933,6.000120055023924
SEK,2008,4,4.2290210720823795,4.185191117086194
SEK,2009,1,3.1305710454545452,3.153778727272728
SEK,2009,2,5.158806798245616,5.135836359649123
SEK,2009,3,5.086989877344878,5.09392155844156
SEK,2009,4,5.49279961904762,5.5234961587301585
SEK,2010,1,5.398463272311212,5.437178001525553
SEK,2010,2,6.332429642857143,6.329181753968254
SEK,2010,3,6.301664848484847,6.312653484848485
SEK,2010,4,6.8944105014430015,6.914293028138528
SEK,2011,1,7.429425461718021,7.429033901960786
SEK,2011,2,6.140416306182122,6.157943171261487
SEK,2011,3,5.056254285714286,5.0366285714285715
SEK,2011,4,4.088009093567251,4.101429728070175
SEK,2012,1,3.956085263575606,3.9377443350041776
SEK,2012,2,3.5677011276455026,3.5775286904761905
SEK,2012,3,1.8166797121212117,1.777131833333333
SEK,2012,4,1.9750230118134209,1.9797492396378844
SEK,2013,1,2.373523257575758,2.37113603030303
SEK,2013,2,2.9988338333333338,3.004121666666667
SEK,2013,3,3.416539420289855,3.398665555555555
SEK,2013,4,4.299547341723875,4.266648736333587
SEK,2014,1,5.052974690476192,5.028459833333334
SEK,2014,2,5.164625484126985,5.120851571428572
SEK,2014,3,4.951974154704945,4.909755017942584
SEK,2014,4,4.54054305873379,4.4797361327231116
SEK,2015,1,3.9828788245614035,3.9739151315789485
SEK,2015,2,3.8620279193899787,3.862074355742297
SEK,2015,3,3.7400469047619045,3.7521134848484845
SEK,2015,4,3.7823808857808863,3.805331958041958
SEK,2016,1,3.6148102083333336,3.6395996726190476
SEK,2016,2,5.076932440476191,5.095913680555555
SEK,2016,3,5.01093754079254,5.003970163170163
SEK,2016,4,5.116481538461538,5.114211512820512
SEK,2017,1,4.925351612535612,4.908023441595441
SEK,2017,2,5.1898527532679735,5.192557557189542
SEK,2017,3,5.177864286062378,5.172141079434698
SEK,2017,4,6.336795104263928,6.353963605664489
SEK,2018,1,7.454311062558356,7.477280396825397
SEK,2018,2,8.106547627794976,8.129909953216375
SEK,2018,3,7.581697542293232,7.627769716478696
SEK,2018,4,6.822101531801532,6.8349330885780875
SEK,2019,1,6.886020912698412,6.923873968253967
SEK,2019,2,7.723041666666667,7.732318184523809
SEK,2019,3,7.376757296296296,7.37198562962963
SEK,2019,4,7.353548871794871,7.358533424908425
SEK,2020,1,7.691901939393939,7.659357416666666
SEK,2020,2,7.0501400544662305,7.0658839978213495
SEK,2020,3,7.94476037037037,7.93351212962963
SEK,2020,4,7.636995785204991,7.656429409982175
SEK,2021,1,8.493361675337544,8.56281892419175
SEK,2021,2,9.29704095115239,9.30323528781103
SEK,2021,3,8.643531188197766,8.612517661881977
SEK,2021,4,7.94193843382353,7.9329701151960785
SEK,2022,1,7.768059534161491,7.759912041407868
SEK,2022,2,6.873874606481482,6.846849861111111
SEK,2022,3,5.606843101851854,5.579715995370371
SEK,2022,4,5.512666672236146,5.505996945140629
SEK,2023,1,5.373494229595727,5.371875472921434
SEK,2023,2,7.929212565476189,7.95811069047619
SEK,2023,3,9.400324838383838,9.404384573593074
SEK,2023,4,9.376187109022554,9.441070695906433
SEK,2024,1,11.618959725829725,11.592503751803749
SEK,2024,2,12.920836630036629,12.929915934065935
SEL,2008,2,23.114487496519075,22.89443681425787
SEL,2008,3,11.253729785243744,11.118845814229248
SEL,2008,4,6.496930049961861,6.399998094965675
SEL,2009,1,5.8447567251461985,5.822171144527986
SEL,2009,2,8.903107555088702,8.99411251914099
SEL,2009,3,9.436509083694084,9.340419920634922
SEL,2009,4,11.452181284271285,11.580610786435786
SEL,2010,1,12.528334637681157,12.64483079710145
SEL,2010,2,12.07607388888889,12.201881354775827
SEL,2010,3,12.43506475279107,12.457140111642744
SEL,2010,4,13.876130877192983,14.050367719298249
SEL,2011,1,16.069378867623605,16.199857049441786
SEL,2011,2,14.530767539682541,14.583326772486771
SEL,2011,3,9.335048686868687,9.303636043771045
SEL,2011,4,5.4440773099415205,5.4107372918407135
SEL,2012,1,7.481698365079365,7.5259551587301585
SEL,2012,2,6.811071529067768,6.825955274624469
SEL,2012,3,5.049385868421053,5.119418368421054
SEL,2012,4,6.130244223665223,6.227515031746031
SEL,2013,1,7.55045880116959,7.712144883926989
SEL,2013,2,9.551588462962963,9.74632635185185
SEL,2013,3,12.535482194616977,12.673987163561078
SEL,2013,4,18.4470710272057,18.625638113399443
SEL,2014,1,20.71682531746032,20.916800238095238
SEL,2014,2,18.126606666666667,18.378161984126987
SEL,2014,3,15.656593030303029,15.77905090909091
SEL,2014,4,12.94164912280702,12.964110366826155
SEL,2015,1,15.531700606060605,15.657730606060605
SEL,2015,2,19.072422828947367,19.228249320175436
SEL,2015,3,16.194544890002785,16.4237388192704
SEL,2015,4,13.86447317251462,14.031178118908384
SEL,2016,1,12.306476610644259,12.483125630252102
SEL,2016,2,13.577037566137568,13.668979283679285
SEL,2016,3,16.531703178847298,16.71504740542682
SEL,2016,4,17.41684686716792,17.596966290726815
SEL,2017,1,18.31631150097466,18.460617251461986
SEL,2017,2,17.29882888888889,17.409021331699346
SEL,2017,3,16.150590384615384,16.139472435897435
SEL,2017,4,14.787936593137255,14.918423651960785
SEL,2018,1,14.471662037037037,14.486423518518519
SEL,2018,2,11.650289891395152,11.641856850459481
SEL,2018,3,11.400666666666664,11.382689074074072
SEL,2018,4,8.759291056397304,8.733466616161614
SEL,2019,1,9.29498821679198,9.297719543024227
SEL,2019,2,10.916971403508773,10.942526289473685
SEL,2019,3,11.027059593837535,11.072297338935575
SEL,2019,4,11.932604864071235,12.049045162451456
SEL,2020,1,13.429980873015873,13.484737857142855
SEL,2020,2,11.426148241436927,11.3676023433584
SEL,2020,3,12.60059713909279,12.60165356044921
SEL,2020,4,14.871295757575757,14.934965909090911
SEL,2021,1,17.31149873760488,17.334015839054157
SEL,2021,2,21.233720317460318,21.257023333333336
SEL,2021,3,22.609627272727266,22.675224242424246
SEL,2021,4,22.43115087301587,22.52788388888889
SEL,2022,1,21.969918913043482,22.013911811594202
SEL,2022,2,20.383277777777778,20.610827652464497
SEL,2022,3,19.804382726423903,20.02518412698413
SEL,2022,4,19.763877606516292,20.03393013784461
SEL,2023,1,23.554933783734697,23.748507660455488
SEL,2023,2,23.91466058201058,23.974753968253967
SEL,2023,3,25.39906204906205,25.46428571428571
SEL,2023,4,31.669810890863527,31.97712842712842
SEL,2024,1,36.39407647907648,36.56852092352093
SEL,2024,2,33.94139194139194,34.005860805860806
SEN,2010,2,190.1857142857143,191.34761904761905
SEN,2010,3,169.3939393939394,169.030303030303
SEN,2010,4,164.63333333333333,163.97590187590188
SEN,2011,1,174.90797101449274,174.97028985507245
SEN,2011,2,175.27986633249793,174.91144527986634
SEN,2011,3,135.0252525252525,133.93001443001444
SEN,2011,4,117.00634920634921,117.0904761904762
SEN,2012,1,152.13852813852813,152.4862914862915
SEN,2012,2,134.0974519632414,133.10555555555553
SEN,2012,3,133.91969696969696,133.80757575757573
SEN,2012,4,130.32042382170258,130.36698737466
SEN,2013,1,138.78787878787878,138.8181818181818
SEN,2013,2,127.75,126.91666666666667
SEN,2013,3,97.58182539682541,97.67484126984128
SEN,2013,4,122.23272311212816,122.44333841851005
SEN,2014,1,100.45039682539682,99.98063492063493
SEN,2014,2,82.2423015873016,81.77357142857143
SEN,2014,3,60.718293807641636,60.35888010540185
SEN,2014,4,56.321739130434786,55.92425629290617
SEN,2015,1,34.083636363636366,33.76348484848484
SEN,2015,2,30.6379365079365,30.37785714285715
SEN,2015,3,20.734170901562205,20.620409059539494
SEN,2015,4,19.229848484848485,19.145909090909086
SEN,2016,1,15.339264828738514,15.293400167084377
SEN,2016,2,15.106096681096682,15.062409812409813
SEN,2016,3,12.051948051948052,11.996464646464647
SEN,2016,4,12.092936507936507,12.115873015873015
SEN,2017,1,15.360106970324361,15.20083850931677
SEN,2017,2,11.40846560846561,11.387301587301588
SEN,2017,3,11.122799422799423,11.127344877344877
SEN,2017,4,11.248120300751879,11.248093719146349
SEN,2018,1,10.998650793650794,10.991746031746032
SEN,2018,2,9.156031746031745,9.070158730158731
SEN,2018,3,7.912575757575756,7.8975757575757575
SEN,2018,4,7.373184143222507,7.323324808184143
SEN,2019,1,6.962106782106782,6.942568542568541
SEN,2019,2,6.321171679197994,6.290944026733502
SEN,2019,3,6.07111801242236,6.073947550034506
SEN,2019,4,5.276001356047122,5.253425714043563
SEN,2020,1,4.566194805194805,4.572036796536796
SEN,2020,2,3.9091904761904765,3.912571428571429
SEN,2020,3,3.9209868875086262,3.9236545580023843
SEN,2020,4,2.996363636363636,3.0029999999999997
SEN,2021,1,8.289818840579708,8.39024599542334
SEN,2021,2,8.091261904761904,8.032615873015873
SEN,2021,3,8.178924242424243,8.199136363636365
SEN,2021,4,8.434654761904762,8.423224603174603
SEN,2022,1,7.858120289855073,7.87484347826087
SEN,2022,2,7.636589807852965,7.577721804511278
SEN,2022,3,6.318131313131313,6.307510822510824
SEN,2022,4,5.342301587301587,5.318888888888888
SEN,2023,1,5.152955486542443,5.141785714285714
SEN,2023,2,4.178253968253969,4.17111111111111
SEN,2023,3,3.9690187590187587,3.9432395382395384
SEN,2023,4,2.8394277360066833,2.8269715956558064
SEN,2024,1,3.0403253968253967,3.039746031746032
SEN,2024,2,3.046996336996337,3.0588461538461535
SES,2013,2,10.735692857142855,10.735692857142855
SES,2013,3,9.883122916666666,9.89470376984127
SES,2013,4,10.424238235294116,10.51234705882353
SES,2014,1,12.073,11.860333333333333
SES,2014,2,10.0624,9.79085
SES,2014,3,8.547600000000001,8.349733333333333
SES,2014,4,8.000831666666665,8.016085833333333
SES,2015,1,13.974730882352938,14.095370915032682
SES,2015,2,18.13735984848485,18.13024621212121
SES,2015,3,19.598,19.598
SES,2015,4,19.001,19.001
SES,2016,1,17.767,17.770666666666667
SES,2016,2,17.788962962962962,17.812071957671957
SES,2016,3,20.21502380952381,20.286232275132278
SES,2016,4,25.228433201058206,25.25938095238095
SES,2017,1,31.019428362573098,31.090346491228075
SES,2017,2,31.731275,31.711008333333336
SES,2017,3,37.88621125730993,38.24789619883041
SES,2017,4,38.58545833333332,38.58697115384614
SES,2018,1,40.55061695906433,40.846535087719296
SES,2018,2,31.897928571428576,31.792428571428573
SES,2018,3,26.444419117647058,26.460137254901962
SES,2018,4,28.714387314439946,28.627346828609987
SES,2019,1,29.82890211640212,29.86342989417989
SES,2019,2,29.811313461538465,29.646455128205123
SES,2019,3,26.79937091503268,26.782142701525057
SES,2019,4,27.104045454545453,27.144809090909092
SES,2020,1,22.17708217124007,22.085199055330634
SES,2020,2,18.09559477124183,18.146724618736386
SES,2020,3,21.21466532976827,21.360208734402846
SES,2020,4,27.39889612794613,27.193422222222225
SES,2021,1,36.99468802440885,37.14862776506484
SES,2021,2,37.60386480908153,37.54441279669762
SES,2021,3,48.925757575757565,49.26010101010101
SES,2021,4,57.404761904761905,57.79695767195767
SES,2022,1,42.66893939393939,42.43536096256684
SES,2022,2,31.905746904024763,31.841021671826628
SES,2022,3,27.833304154995332,27.779662698412697
SES,2022,4,25.770653594771236,25.865250544662306
SES,2023,1,28.546290726817045,28.525296574770262
SES,2023,2,30.419312169312168,30.483597883597884
SES,2023,3,44.05138528138528,44.14357864357864
SES,2023,4,41.21637426900585,41.175302144249514
SES,2024,1,57.526587301587305,57.64166666666666
SES,2024,2,61.0502024291498,61.21578947368421
SFG,1999,4,0.4501757777777778,0.4512808174603175
SFG,2000,1,0.5912772222222222,0.6002824722222221
SFG,2000,2,0.5857267599067598,0.580844191142191
SFG,2000,3,0.4749911666666667,0.477192
SFG,2000,4,0.5555592857142857,0.5562115476190476
SFG,2001,1,0.750347061965812,0.7547870726495726
SFG,2001,2,0.5867525793650795,0.5901630952380952
SFG,2001,3,0.5713128205128205,0.5743799145299145
SFG,2001,4,0.6094304232804233,0.608197619047619
SFG,2002,1,0.6798317460317461,0.6758420634920634
SFG,2002,2,0.5770900862470864,0.5759932424242424
SFG,2002,3,0.9786737777777775,0.9825146868686868
SFG,2002,4,1.7227344444444446,1.750877777777778
SFG,2003,1,2.1919891575091577,2.201167619047619
SFG,2003,2,2.648596775446775,2.6504216265216267
SFG,2003,3,3.1927646320346326,3.2015833766233768
SFG,2003,4,3.3042777777777776,3.3042777777777776
SFG,2004,1,3.227993376623376,3.2262027705627703
SFG,2004,2,2.9422944444444448,2.946933333333334
SFG,2004,3,3.0035666666666665,3.00474
SFG,2004,4,2.999836666666667,3.002476666666667
SFG,2005,1,2.9693098124098127,2.9689792568542566
SFG,2005,2,2.860939316239316,2.8652173789173787
SFG,2005,3,3.27268,3.274948333333333
SFG,2005,4,3.1395049346405224,3.1704988888888885
SFG,2006,1,3.801931203703704,3.8078302314814816
SFG,2006,2,3.880013373015873,3.8820838095238095
SFG,2006,3,4.639760873015873,4.668966706349207
SFG,2006,4,5.948573346467775,5.962754681489822
SFG,2007,1,7.2680224242424245,7.239251666666665
SFG,2007,2,7.997355388471178,8.031586716791981
SFG,2007,3,9.449430303030304,9.090762424242426
SFG,2007,4,7.698950310559007,7.692697483051192
SFG,2008,1,6.127897386363636,6.134195909090908
SFG,2008,2,4.35988878968254,4.355995932539682
SFG,2008,3,2.4983310217560217,2.5004712315462316
SFG,2008,4,1.145555882352941,1.1159075210760632
SFG,2009,1,0.7518728787878789,0.7581345454545455
SFG,2009,2,0.754674365079365,0.7470980158730157
SFG,2009,3,1.0223938076416337,1.0324416933308238
SFG,2009,4,1.4181574747474748,1.4319327200577199
SFG,2010,1,2.135239130434783,2.1417246376811594
SFG,2010,2,2.5663401587301586,2.572485873015873
SFG,2010,3,3.9737712121212128,3.976515151515152
SFG,2010,4,4.989087258297258,4.971556724386725
SFG,2011,1,5.66048188405797,5.69831731884058
SFG,2011,2,5.603924644945697,5.644026315789472
SFG,2011,3,5.738416212121211,5.718601515151515
SFG,2011,4,6.539596481481482,6.540722645502645
SFG,2012,1,6.1325151587301585,6.153526332497911
SFG,2012,2,6.521412339181288,6.575985693400167
SFG,2012,3,6.648404617604618,6.64707490079365
SFG,2012,4,5.895710119047618,5.986851785714286
SFG,2013,1,5.597431839402426,5.639727077497665
SFG,2013,2,5.3107921052631575,5.391940155945417
SFG,2013,3,5.611446616541354,5.650274686716794
SFG,2013,4,5.929469736842106,5.955148845459237
SFG,2014,1,5.09484074074074,5.155531402116402
SFG,2014,2,4.233462500000001,4.248014477124183
SFG,2014,3,3.9983569023569028,4.135329595959596
SFG,2014,4,4.068657777777778,4.11672
SFG,2015,1,3.2827533333333334,3.3034161111111113
SFG,2015,2,3.5547562626262628,3.5533714141414143
SFG,2015,3,3.60088089668616,3.6240428849902533
SFG,2015,4,3.5326452503052503,3.512022905982906
SFG,2016,1,3.772347468671679,3.7528205263157894
SFG,2016,2,5.148518476621418,5.181720616515839
SFG,2016,3,6.454080737179488,6.517418098290598
SFG,2016,4,7.829635757575758,7.903194393939394
SFG,2017,1,9.045087545787547,9.100173626373627
SFG,2017,2,8.440480448717949,8.515527243589743
SFG,2017,3,8.616956743909686,8.608483065953655
SFG,2017,4,8.559478787878788,8.66634935064935
SFG,2018,1,9.771888888888888,9.788526984126984
SFG,2018,2,10.312314102564104,10.373778632478631
SFG,2018,3,11.44990170940171,11.471121489621488
SFG,2018,4,10.006458597883599,10.05507037037037
SFG,2019,1,9.935397385620917,9.916924836601309
SFG,2019,2,10.04848076923077,10.106950320512821
SFG,2019,3,9.82161904761905,9.922433862433865
SFG,2019,4,9.552222222222222,9.546444444444445
SFG,2020,1,9.095584045584046,9.100284900284901
SFG,2020,2,7.527619047619047,7.686285714285714
SFG,2020,3,7.188315850815851,7.159504662004662
SFG,2020,4,6.559259259259259,6.532169312169312
SFG,2021,1,7.307833333333334,7.374380952380953
SFG,2021,2,7.6233593073593084,7.608813852813853
SFG,2021,3,8.099166666666667,8.132944444444444
SFG,2021,4,8.893409090909092,8.92560606060606
SFG,2022,1,7.072623560014865,7.029617242660721
SFG,2022,2,4.001707965686275,4.057920098039216
SFG,2022,3,4.182938461538462,4.290461538461538
SFG,2022,4,4.336171957671958,4.431933862433863
SFG,2023,1,5.697162962962963,5.752051851851852
SFG,2023,2,5.519473039215686,5.567120098039216
SFG,2023,3,4.57663888888889,4.631299145299145
SFG,2023,4,5.0718531468531465,5.103738668738669
SFG,2024,1,5.3030340557275535,5.372301341589267
SFG,2024,2,4.879722222222222,4.920277777777777
SFS,2006,2,27.768750000000004,27.78125
SFS,2006,3,30.336421356421358,30.45904761904762
SFS,2006,4,39.36090985038354,39.60903926482873
SFS,2007,1,50.32431818181819,50.39680303030303
SFS,2007,2,66.70848162071847,66.95287802840436
SFS,2007,3,54.89356060606061,54.05428787878788
SFS,2007,4,30.78631064019811,30.30572727641781
SFS,2008,1,19.660027341079974,19.54348143084985
SFS,2008,2,19.72214057871953,19.73640768588137
SFS,2008,3,19.467041501976283,19.379273386034253
SFS,2008,4,14.576340579710147,14.432804347826087
SFS,2009,1,8.678651515151515,8.762272727272729
SFS,2009,2,11.016886382623225,10.844781119465331
SFS,2009,3,10.469484848484848,10.473318181818184
SFS,2009,4,10.881517316017316,10.918624819624819
SFS,2010,1,11.33939037433155,11.434313725490197
SFS,2010,2,13.247227038183695,13.281289989680085
SFS,2010,3,10.707621212121213,10.720257575757573
SFS,2010,4,7.146743145743145,7.101105339105339
SFS,2011,1,5.492869565217393,5.4445289855072465
SFS,2011,2,5.449022556390978,5.446015037593985
SFS,2011,3,4.027308802308803,3.996197691197691
SFS,2011,4,2.3487936507936507,2.3317539682539685
SFS,2012,1,1.7246320346320347,1.723737373737374
SFS,2012,2,1.2907030075187969,1.2908341687552214
SFS,2012,3,0.9488576238576237,0.9531649831649833
SFS,2012,4,0.9618627450980393,0.9667693947144075
SFS,2013,1,1.5767424242424244,1.5822121212121207
SFS,2013,2,1.4815000000000003,1.467833333333333
SFS,2013,3,1.7676121463077985,1.7731331953071081
SFS,2013,4,1.8631447580303417,1.8546737011611152
SFS,2014,1,1.7110079365079365,1.7009603174603178
SFS,2014,2,1.6554047619047623,1.6552777777777778
SFS,2014,3,1.462961791831357,1.457814229249012
SFS,2014,4,1.4044393592677347,1.4138443935926774
SFS,2015,1,2.306030303030303,2.3213333333333335
SFS,2015,2,3.6588333333333325,3.664738095238096
SFS,2015,3,3.850800238408935,3.848489867620302
SFS,2015,4,3.7021212121212126,3.712257575757576
SFS,2016,1,3.938730158730158,3.9426315789473687
SFS,2016,2,3.5479033189033182,3.522265512265512
SFS,2016,3,2.8157503607503607,2.8068542568542565
SFS,2016,4,2.5839444444444446,2.588452380952381
SFS,2017,1,2.6995569358178053,2.6891197377501723
SFS,2017,2,2.332063492063492,2.327962962962963
SFS,2017,3,2.1018109668109664,2.0955483405483406
SFS,2017,4,1.4456371990582515,1.4384062428799267
SFS,2018,1,1.434984126984127,1.4377380952380954
SFS,2018,2,1.1155079365079363,1.113888888888889
SFS,2018,3,0.9283744588744587,0.9404581529581529
SFS,2018,4,0.8019177098757121,0.8146951137434378
SFS,2019,1,0.8525310245310246,0.8594343434343434
SFS,2019,2,0.7479642701525053,0.7567298474945533
SFS,2019,3,0.8240594098883571,0.8362370414673045
SFS,2019,4,0.6404269005847951,0.649017543859649
SFS,2020,1,0.5339395382395383,0.5388923520923521
SFS,2020,2,0.46100079365079366,0.4630420634920635
SFS,2020,3,0.40793241106719363,0.4104353096179183
SFS,2020,4,0.3228355661881978,0.3220691387559808
SFS,2021,1,0.4806989702517162,0.48030541571319607
SFS,2021,2,0.5997,0.5881000000000001
SFS,2021,3,0.4401515151515151,0.4398030303030304
SFS,2021,4,0.4642714285714286,0.4672928571428572
SFS,2022,1,0.4029630434782609,0.4063528985507247
SFS,2022,2,0.3958804232804232,0.40221005291005296
SFS,2022,3,0.37234790764790765,0.3757323953823954
SFS,2022,4,0.3693674603174603,0.3746865079365079
SFS,2023,1,0.6507398550724638,0.6577644927536234
SFS,2023,2,1.132904761904762,1.135058201058201
SFS,2023,3,0.930914862914863,0.9321673881673881
SFS,2023,4,0.8809389762284497,0.8830534290271131
SFS,2024,1,0.7246617604617605,0.7254405483405484
SFS,2024,2,0.725445054945055,0.7295238095238095
